drug1,drug2,label
1143,524,49
540,494,49
950,359,49
181,993,49
970,922,49
114,1290,49
565,197,49
181,991,49
565,298,49
647,1059,49
565,997,49
805,825,49
385,226,49
464,960,49
805,838,49
1309,648,49
921,945,49
921,1268,49
921,942,49
972,151,49
419,30,49
419,1049,49
117,863,49
1097,552,49
62,184,49
275,958,49
172,1069,49
921,987,49
921,990,49
746,825,49
607,695,49
974,602,49
924,151,49
1353,292,49
965,53,49
444,1355,49
175,927,49
407,974,49
827,176,49
937,987,49
11,93,49
742,421,49
655,58,49
1353,955,49
689,826,49
924,1481,49
924,280,49
1014,1108,49
975,567,49
171,909,49
924,961,49
375,746,49
1355,248,49
181,911,49
515,985,49
1035,319,49
1035,360,49
774,98,49
181,358,49
181,336,49
525,1000,49
974,643,49
397,280,49
197,986,49
925,84,49
584,1421,49
1449,628,49
925,315,49
746,789,49
772,176,49
578,1379,49
1049,724,49
334,838,49
444,540,49
334,825,49
444,541,49
734,518,49
734,1282,49
460,123,49
320,1000,49
460,122,49
652,909,49
525,151,49
804,95,49
1449,1371,49
1449,1503,49
803,478,49
984,1358,49
172,139,49
618,499,49
537,1356,49
151,929,49
984,572,49
955,522,49
4,826,49
993,639,49
1505,1454,49
55,1510,49
681,671,49
541,966,49
468,94,49
955,145,49
155,681,49
1363,827,49
542,995,49
542,996,49
336,485,49
503,490,49
336,51,49
961,1066,49
61,1015,49
211,1340,49
515,991,49
146,925,49
515,993,49
407,944,49
465,1471,49
1439,984,49
244,271,49
745,11,49
557,695,49
231,727,49
602,33,49
541,1038,49
557,901,49
541,1271,49
504,676,49
254,563,49
1359,894,49
878,262,49
358,1005,49
713,149,49
537,827,49
911,996,49
861,1379,49
148,126,49
336,923,49
34,729,49
1449,141,49
1083,1059,49
145,980,49
959,281,49
946,1269,49
320,915,49
740,82,49
260,1359,49
320,493,49
983,910,49
1015,194,49
335,466,49
335,317,49
194,208,49
1308,1263,49
194,193,49
1449,1059,49
335,274,49
650,349,49
681,542,49
57,289,49
1439,937,49
335,992,49
681,1026,49
652,478,49
995,1009,49
180,112,49
376,585,49
1010,952,49
77,49,49
595,276,49
236,364,49
460,148,49
1293,917,49
970,999,49
1307,595,49
970,298,49
68,469,49
56,971,49
56,159,49
56,970,49
429,163,49
273,963,49
1199,238,49
1050,1060,49
63,84,49
992,944,49
962,915,49
362,750,49
766,131,49
991,1269,49
39,712,49
1171,681,49
49,1001,49
1007,480,49
1305,486,49
39,18,49
334,96,49
563,376,49
68,1108,49
984,595,49
745,108,49
161,298,49
445,487,49
161,197,49
861,959,49
1484,162,49
393,165,49
371,478,49
945,231,49
782,87,49
945,522,49
971,946,49
894,232,49
1142,146,49
935,957,49
512,1368,49
689,238,49
478,1255,49
535,774,49
1172,540,49
1172,541,49
844,1441,49
997,991,49
205,918,49
894,1362,49
911,1446,49
357,782,49
152,1253,49
1045,18,49
1046,556,49
1361,471,49
371,289,49
525,434,49
525,954,49
1293,1260,49
99,209,49
497,644,49
1004,913,49
743,129,49
743,91,49
388,121,49
910,466,49
464,477,49
496,673,49
928,478,49
1267,1006,49
1172,1355,49
1141,158,49
1157,421,49
404,472,49
308,437,49
1012,918,49
354,918,49
19,984,49
194,259,49
194,948,49
413,959,49
96,776,49
752,219,49
745,106,49
1363,1072,49
1361,504,49
715,1036,49
1361,359,49
997,911,49
931,959,49
455,949,49
304,731,49
997,358,49
997,336,49
288,466,49
535,650,49
540,33,49
988,922,49
1050,724,49
995,401,49
469,485,49
21,72,49
455,1006,49
995,438,49
469,51,49
95,863,49
301,92,49
1045,243,49
469,1355,49
833,128,49
227,1044,49
307,226,49
127,1289,49
316,982,49
558,1263,49
200,33,49
32,21,49
127,1284,49
282,602,49
911,478,49
772,521,49
1361,669,49
362,681,49
1361,1026,49
978,572,49
1146,482,49
922,576,49
656,465,49
364,101,49
407,438,49
972,1010,49
407,401,49
478,1013,49
972,973,49
1003,477,49
214,717,49
1353,1172,49
214,1071,49
214,1022,49
194,545,49
18,273,49
304,766,49
214,715,49
14,36,49
740,128,49
127,264,49
545,940,49
127,686,49
247,82,49
535,226,49
247,599,49
247,630,49
41,1005,49
778,112,49
145,204,49
158,516,49
327,1074,49
1361,955,49
327,184,49
702,953,49
241,556,49
199,910,49
327,187,49
1366,736,49
214,995,49
214,996,49
1456,1212,49
782,126,49
940,944,49
15,465,49
175,30,49
521,520,49
63,273,49
124,863,49
1267,1004,49
611,927,49
63,1029,49
274,279,49
274,1008,49
61,24,49
274,282,49
1005,572,49
214,282,49
227,893,49
461,183,49
158,1060,49
931,1012,49
214,1008,49
1007,281,49
1172,893,49
214,279,49
804,103,49
576,462,49
1303,413,49
1015,53,49
247,611,49
1303,411,49
734,730,49
827,1339,49
734,894,49
822,108,49
1003,941,49
822,111,49
1548,998,49
502,130,49
827,87,49
989,828,49
989,394,49
308,1433,49
1310,288,49
1086,673,49
1272,1002,49
308,1170,49
308,307,49
742,101,49
1053,671,49
503,642,49
257,991,49
397,968,49
397,354,49
397,967,49
397,932,49
80,1294,49
270,927,49
958,545,49
954,150,49
943,572,49
111,1073,49
1008,1269,49
435,653,49
493,1097,49
878,247,49
127,757,49
432,598,49
977,643,49
676,793,49
487,796,49
822,116,49
347,56,49
331,521,49
275,196,49
790,1367,49
1454,1468,49
445,1029,49
445,1028,49
838,87,49
331,582,49
838,1339,49
440,486,49
948,595,49
549,502,49
556,967,49
549,192,49
617,471,49
290,503,49
260,1272,49
540,1060,49
210,582,49
304,301,49
996,821,49
56,1326,49
1270,911,49
1270,358,49
690,513,49
1270,336,49
976,1271,49
1007,161,49
810,98,49
1368,524,49
924,932,49
779,125,49
453,289,49
926,142,49
917,200,49
100,877,49
275,986,49
144,998,49
916,84,49
20,181,49
283,662,49
634,844,49
954,965,49
813,825,49
813,838,49
520,107,49
148,102,49
550,388,49
308,1327,49
995,552,49
221,1021,49
1072,509,49
711,701,49
1072,1367,49
1072,462,49
1466,350,49
1365,56,49
282,1005,49
1303,1479,49
193,973,49
282,949,49
1054,736,49
92,882,49
117,285,49
193,1006,49
260,933,49
43,961,49
469,75,49
260,916,49
509,567,49
260,541,49
260,377,49
258,122,49
1059,1367,49
970,643,49
68,260,49
994,499,49
247,997,49
782,349,49
1293,1455,49
1265,534,49
785,107,49
572,411,49
572,909,49
1265,535,49
785,620,49
778,79,49
915,1005,49
915,1296,49
1060,550,49
510,971,49
915,949,49
407,959,49
510,159,49
392,647,49
985,958,49
605,534,49
770,780,49
145,478,49
190,1358,49
437,226,49
984,33,49
636,324,49
636,989,49
636,55,49
74,966,49
972,208,49
1143,673,49
565,970,49
1356,510,49
565,971,49
1037,445,49
1356,1367,49
948,949,49
1356,462,49
1356,509,49
926,273,49
914,950,49
286,520,49
197,289,49
576,1050,49
184,730,49
1270,276,49
184,894,49
1263,1296,49
955,941,49
673,878,49
63,317,49
163,611,49
397,466,49
435,534,49
742,93,49
187,276,49
286,1340,49
983,821,49
946,224,49
392,1069,49
983,917,49
392,652,49
159,208,49
647,1358,49
785,364,49
354,262,49
84,556,49
354,975,49
354,1050,49
34,925,49
465,964,49
181,1013,49
184,595,49
43,65,49
993,987,49
1037,1049,49
991,486,49
156,1441,49
678,1029,49
224,727,49
280,643,49
195,1310,49
478,521,49
98,1290,49
669,426,49
921,52,49
921,71,49
288,1003,49
964,967,49
377,53,49
47,1083,49
1034,893,49
1309,1310,49
925,1006,49
779,793,49
567,1048,49
567,692,49
62,181,49
567,518,49
286,126,49
1351,134,49
567,1282,49
515,552,49
283,385,49
924,279,49
917,583,49
924,434,49
924,954,49
893,1368,49
924,956,49
893,524,49
924,282,49
1146,674,49
932,1271,49
478,602,49
1326,662,49
1140,444,49
932,966,49
1272,920,49
930,987,49
925,973,49
779,238,49
460,180,49
1272,979,49
1058,1355,49
739,80,49
668,121,49
335,1007,49
469,930,49
79,830,49
469,1443,49
924,894,49
974,221,49
995,231,49
1055,166,49
539,403,49
164,964,49
971,918,49
59,64,49
914,894,49
310,250,49
914,730,49
808,128,49
914,650,49
1000,1271,49
808,127,49
522,355,49
1004,250,49
650,772,49
628,521,49
522,1361,49
432,439,49
409,638,49
1049,698,49
948,980,49
973,359,49
1022,1060,49
1364,286,49
181,921,49
493,930,49
181,229,49
948,204,49
312,1268,49
312,942,49
312,945,49
803,388,49
935,159,49
331,398,49
1354,248,49
331,1214,49
653,371,49
1135,503,49
541,550,49
653,336,49
312,1270,49
930,927,49
917,986,49
642,364,49
541,343,49
1034,1364,49
1008,279,49
141,238,49
445,588,49
579,23,49
588,95,49
579,937,49
1006,643,49
940,196,49
1439,958,49
369,357,49
39,981,49
39,920,49
69,181,49
502,80,49
369,566,49
240,977,49
502,1341,49
893,18,49
893,457,49
583,968,49
229,920,49
493,910,49
229,979,49
477,937,49
745,95,49
185,934,49
822,128,49
1444,475,49
578,1378,49
294,974,49
585,931,49
651,1447,49
987,208,49
971,952,49
994,316,49
994,977,49
934,142,49
347,542,49
987,193,49
121,1292,49
515,204,49
221,963,49
1161,238,49
803,742,49
756,93,49
1006,946,49
975,315,49
194,936,49
464,930,49
981,510,49
1449,800,49
808,1188,49
1439,529,49
565,930,49
944,30,49
586,317,49
1352,1034,49
445,534,49
275,997,49
275,298,49
275,999,49
579,221,49
275,197,49
586,274,49
276,552,49
486,1441,49
611,967,49
205,494,49
778,114,49
1366,39,49
445,740,49
996,1269,49
967,643,49
1015,196,49
779,521,49
214,733,49
1464,733,49
376,1121,49
376,526,49
12,934,49
585,933,49
585,377,49
585,541,49
1143,581,49
585,916,49
913,949,49
1326,385,49
500,624,49
1464,722,49
1326,1359,49
334,743,49
316,979,49
152,901,49
485,909,49
782,11,49
966,1059,49
636,279,49
1462,782,49
636,1008,49
214,499,49
63,536,49
954,930,49
269,513,49
192,123,49
719,1452,49
967,1270,49
861,821,49
407,730,49
63,893,49
18,1012,49
388,745,49
63,201,49
861,63,49
1456,84,49
913,583,49
51,14,49
478,317,49
531,1361,49
1163,435,49
493,583,49
491,1059,49
803,119,49
989,929,49
975,466,49
975,317,49
524,955,49
911,556,49
593,909,49
46,1015,49
586,992,49
292,1194,49
930,84,49
151,1108,49
557,898,49
621,148,49
621,166,49
1353,461,49
316,1268,49
1015,996,49
1015,995,49
921,478,49
593,1108,49
15,1001,49
925,158,49
678,306,49
515,1013,49
925,416,49
416,987,49
925,335,49
449,103,49
728,1464,49
542,274,49
1148,449,49
276,536,49
542,317,49
542,466,49
411,438,49
779,84,49
1153,512,49
525,995,49
195,420,49
942,894,49
942,730,49
62,1012,49
628,1341,49
471,1050,49
628,80,49
692,301,49
254,593,49
804,107,49
270,257,49
491,1359,49
617,698,49
357,1243,49
214,949,49
114,1457,49
357,1549,49
535,617,49
240,477,49
135,686,49
211,105,49
950,273,49
618,262,49
618,530,49
1004,281,49
1456,1208,49
933,943,49
46,1108,49
39,253,49
95,1292,49
724,151,49
419,1074,49
961,985,49
828,961,49
200,593,49
477,380,49
955,30,49
1043,810,49
1501,869,49
991,84,49
503,1367,49
198,220,49
12,469,49
503,462,49
530,1520,49
63,1097,49
620,1441,49
152,667,49
1151,1053,49
647,953,49
937,485,49
655,695,49
986,1271,49
937,51,49
63,298,49
401,957,49
63,999,49
236,107,49
1097,33,49
986,1013,49
478,117,49
774,106,49
525,602,49
774,104,49
1043,742,49
335,151,49
229,586,49
925,979,49
620,793,49
1022,1368,49
229,934,49
180,211,49
576,1071,49
1361,1065,49
713,725,49
1014,917,49
921,973,49
1014,347,49
1014,821,49
201,434,49
512,1355,49
464,602,49
354,1002,49
913,1021,49
1015,968,49
1015,354,49
617,1265,49
194,910,49
617,537,49
952,987,49
440,1007,49
11,743,49
617,1027,49
611,636,49
833,421,49
724,913,49
695,719,49
827,746,49
398,125,49
541,504,49
626,669,49
1363,833,49
471,1357,49
541,359,49
1404,1077,49
1354,1282,49
714,716,49
464,163,49
1354,1048,49
1354,518,49
833,553,49
52,644,49
480,936,49
563,1310,49
921,1006,49
200,928,49
1004,161,49
260,639,49
940,224,49
317,387,49
229,916,49
200,989,49
695,678,49
948,196,49
438,821,49
438,172,49
653,164,49
689,782,49
1151,1348,49
292,389,49
465,280,49
246,94,49
308,562,49
720,718,49
813,364,49
679,1282,49
176,91,49
679,692,49
679,1048,49
679,518,49
530,1093,49
530,1310,49
1083,1041,49
825,1188,49
393,442,49
331,772,49
974,196,49
320,968,49
320,967,49
349,80,49
970,204,49
349,1341,49
315,805,49
785,103,49
180,132,49
1071,331,49
639,954,49
1070,893,49
394,247,49
630,107,49
958,602,49
423,226,49
541,159,49
39,257,49
354,33,49
768,132,49
491,52,49
80,1293,49
1071,628,49
804,236,49
409,73,49
607,1362,49
1262,1021,49
783,789,49
1208,53,49
39,527,49
990,976,49
363,1440,49
1144,238,49
990,250,49
148,106,49
494,821,49
494,63,49
494,917,49
292,1222,49
894,1029,49
768,106,49
362,491,49
768,104,49
362,195,49
978,36,49
1025,679,49
1005,416,49
553,96,49
774,82,49
343,183,49
1043,746,49
336,913,49
878,915,49
1265,158,49
706,1472,49
393,982,49
393,469,49
620,779,49
279,395,49
1451,957,49
438,1044,49
398,84,49
438,231,49
1145,524,49
75,716,49
145,979,49
238,439,49
347,978,49
798,133,49
393,51,49
440,925,49
650,1355,49
280,552,49
650,487,49
650,460,49
1022,268,49
1366,1483,49
329,158,49
1006,944,49
401,1000,49
522,731,49
620,844,49
620,82,49
926,963,49
861,976,49
1361,1049,49
1361,1366,49
31,705,49
335,977,49
1054,894,49
981,1097,49
1054,730,49
357,226,49
469,159,49
357,1213,49
628,1188,49
520,129,49
388,478,49
336,204,49
388,98,49
960,165,49
494,945,49
404,512,49
494,1268,49
937,159,49
1025,139,49
936,1269,49
1362,1356,49
833,740,49
236,434,49
1000,204,49
752,790,49
1151,246,49
298,1268,49
327,1441,49
25,48,49
535,445,49
768,95,49
717,1364,49
464,274,49
827,134,49
1365,534,49
782,105,49
1001,595,49
184,1461,49
445,286,49
656,779,49
100,209,49
1456,285,49
129,884,49
1002,927,49
1456,1303,49
746,126,49
521,211,49
315,1368,49
1045,1348,49
288,1270,49
1307,55,49
107,1287,49
1001,1014,49
21,1001,49
565,950,49
238,796,49
11,95,49
461,343,49
1303,640,49
469,214,49
393,335,49
804,117,49
1003,973,49
1003,1010,49
465,1021,49
1003,1006,49
124,1288,49
331,666,49
331,1338,49
229,195,49
925,276,49
681,1002,49
1031,268,49
37,21,49
113,863,49
985,1268,49
392,445,49
779,4,49
1352,766,49
922,478,49
1010,320,49
180,746,49
276,918,49
369,235,49
1010,572,49
258,111,49
258,108,49
595,986,49
55,706,49
992,36,49
1084,662,49
992,1272,49
397,944,49
992,962,49
42,1003,49
279,434,49
1141,329,49
279,519,49
657,220,49
1012,602,49
782,1339,49
359,33,49
64,1015,49
290,662,49
910,317,49
1015,416,49
560,513,49
1144,612,49
19,48,49
917,416,49
1456,824,49
972,1006,49
558,465,49
292,524,49
549,180,49
202,927,49
1010,416,49
1270,359,49
915,935,49
558,438,49
158,534,49
567,822,49
572,821,49
166,130,49
973,978,49
1007,150,49
583,84,49
1442,774,49
1442,628,49
104,1457,49
733,306,49
588,108,49
588,111,49
202,1120,49
184,909,49
565,730,49
679,324,49
331,892,49
673,536,49
643,671,49
936,976,49
171,1021,49
966,995,49
673,201,49
936,250,49
917,636,49
331,103,49
164,937,49
639,289,49
394,1308,49
156,940,49
84,165,49
464,927,49
838,124,49
245,214,49
397,274,49
1009,909,49
347,974,49
247,604,49
397,317,49
1010,204,49
247,698,49
586,1007,49
954,989,49
1070,1358,49
77,15,49
910,159,49
613,798,49
927,434,49
937,930,49
1359,158,49
607,698,49
927,956,49
522,922,49
550,833,49
978,204,49
971,194,49
163,250,49
1270,159,49
47,921,49
914,33,49
474,587,49
82,1284,49
477,927,49
485,602,49
347,327,49
347,669,49
1006,935,49
917,336,49
198,435,49
1059,1036,49
298,948,49
579,224,49
445,516,49
962,193,49
981,1003,49
962,208,49
503,567,49
559,656,49
76,40,49
76,68,49
558,935,49
558,988,49
76,73,49
611,935,49
100,1457,49
1352,717,49
480,977,49
1352,1022,49
588,11,49
1352,753,49
288,1009,49
1012,946,49
108,1290,49
1352,715,49
810,106,49
304,642,49
582,245,49
49,469,49
810,104,49
371,980,49
916,161,49
921,1010,49
221,434,49
200,1008,49
985,142,49
607,550,49
260,1041,49
1003,33,49
200,282,49
984,462,49
984,1367,49
958,51,49
958,485,49
933,438,49
642,669,49
563,1256,49
979,401,49
449,114,49
1161,652,49
668,774,49
979,438,49
449,1255,49
397,240,49
611,1002,49
499,1367,49
642,1026,49
949,150,49
499,462,49
1161,516,49
778,96,49
1006,478,49
1059,243,49
689,796,49
1304,426,49
997,41,49
184,977,49
375,134,49
239,733,49
1303,476,49
190,1365,49
745,129,49
486,700,49
930,556,49
1162,146,49
844,793,49
656,691,49
936,434,49
612,1364,49
128,54,49
994,940,49
999,33,49
994,165,49
803,1339,49
312,195,49
453,480,49
1037,656,49
137,642,49
662,307,49
987,578,49
972,273,49
502,4,49
961,1059,49
956,288,49
62,35,49
961,983,49
197,358,49
1138,190,49
197,371,49
197,336,49
961,962,49
955,358,49
413,948,49
413,259,49
955,911,49
1363,301,49
1150,295,49
933,200,49
933,201,49
955,336,49
955,371,49
1308,1014,49
393,542,49
280,945,49
966,39,49
1037,1354,49
280,942,49
280,1268,49
275,494,49
979,150,49
279,276,49
974,950,49
115,1293,49
955,250,49
411,915,49
955,976,49
51,231,49
789,80,49
1037,676,49
983,952,49
861,1268,49
789,1341,49
63,376,49
141,226,49
141,1342,49
275,200,49
275,201,49
275,536,49
380,324,49
1439,821,49
1439,63,49
1439,347,49
1439,917,49
668,128,49
1305,494,49
668,127,49
983,224,49
983,221,49
53,226,49
620,130,49
940,936,49
933,989,49
504,1055,49
354,445,49
185,172,49
98,54,49
60,46,49
537,110,49
377,1005,49
377,695,49
894,550,49
780,1188,49
805,100,49
1035,550,49
1004,259,49
971,910,49
805,102,49
279,552,49
814,115,49
43,47,49
982,1002,49
1006,954,49
1027,360,49
1027,319,49
224,1164,49
541,941,49
262,938,49
195,999,49
1363,461,49
45,662,49
465,978,49
810,82,49
17,1083,49
262,709,49
1462,388,49
719,1282,49
258,80,49
966,282,49
966,279,49
335,84,49
617,736,49
617,529,49
966,1008,49
273,33,49
1004,673,49
985,636,49
510,524,49
944,1268,49
993,1270,49
1144,472,49
579,1268,49
579,942,49
726,1336,49
550,1352,49
579,945,49
275,979,49
174,388,49
565,145,49
152,189,49
289,151,49
642,460,49
79,1284,49
928,986,49
1055,460,49
924,636,49
642,1355,49
1439,945,49
1439,942,49
1439,1268,49
453,950,49
642,487,49
123,862,49
994,971,49
199,359,49
99,877,49
537,129,49
165,193,49
984,1048,49
946,273,49
984,1282,49
316,948,49
1076,163,49
51,552,49
280,1009,49
320,935,49
320,988,49
163,1458,49
796,115,49
1043,301,49
916,960,49
586,910,49
227,45,49
557,643,49
18,416,49
639,724,49
1264,648,49
814,98,49
1156,329,49
312,254,49
335,914,49
377,493,49
141,132,49
275,199,49
172,1358,49
280,983,49
262,821,49
172,678,49
262,63,49
14,73,49
87,1291,49
914,1362,49
1055,537,49
51,21,49
172,719,49
944,159,49
584,772,49
576,717,49
994,33,49
647,1362,49
931,1271,49
780,103,49
371,964,49
843,172,49
934,1005,49
109,1294,49
934,695,49
934,949,49
134,776,49
324,973,49
324,1006,49
1303,1433,49
964,979,49
472,1059,49
945,204,49
369,1208,49
369,604,49
442,1108,49
752,1440,49
1444,665,49
945,980,49
487,105,49
91,1292,49
942,983,49
942,1059,49
413,478,49
542,965,49
393,920,49
1152,329,49
236,129,49
236,91,49
783,93,49
151,545,49
289,71,49
521,783,49
1151,914,49
34,420,49
292,357,49
1462,1351,49
967,359,49
652,438,49
1149,434,49
376,505,49
289,975,49
515,595,49
289,262,49
1216,681,49
915,986,49
652,401,49
271,412,49
197,636,49
63,963,49
595,250,49
522,980,49
595,976,49
1052,534,49
946,552,49
997,673,49
510,963,49
914,999,49
914,197,49
172,426,49
914,997,49
914,298,49
75,717,49
914,1036,49
1282,1362,49
572,918,49
585,416,49
122,1287,49
712,149,49
1364,676,49
639,923,49
921,480,49
442,965,49
362,516,49
911,583,49
234,998,49
151,466,49
151,317,49
61,924,49
940,923,49
996,946,49
478,245,49
53,595,49
298,151,49
1032,1446,49
259,201,49
584,100,49
669,334,49
259,536,49
224,1021,49
1326,576,49
780,1320,49
1038,731,49
301,112,49
101,1293,49
970,976,49
970,250,49
239,662,49
1355,1357,49
975,306,49
52,163,49
52,254,49
925,960,49
397,983,49
41,909,49
388,785,49
928,878,49
844,1421,49
1208,893,49
175,545,49
289,1009,49
472,550,49
913,556,49
376,955,49
1303,423,49
376,292,49
925,377,49
925,916,49
922,678,49
974,968,49
997,1271,49
1001,585,49
961,298,49
131,884,49
724,524,49
961,197,49
1208,329,49
961,999,49
993,928,49
993,324,49
993,989,49
1544,1500,49
692,1357,49
393,1021,49
1000,918,49
308,762,49
992,941,49
993,926,49
563,494,49
959,918,49
743,125,49
993,972,49
621,96,49
595,960,49
934,493,49
331,825,49
331,838,49
525,30,49
605,1282,49
808,124,49
605,692,49
605,1048,49
605,518,49
485,1021,49
980,910,49
585,928,49
1356,1055,49
650,518,49
515,730,49
650,692,49
774,124,49
650,1282,49
563,200,49
1048,1368,49
194,276,49
362,411,49
279,401,49
260,966,49
909,1021,49
593,276,49
407,992,49
1299,1530,49
221,938,49
301,101,49
1006,434,49
540,214,49
655,193,49
503,315,49
254,536,49
1071,753,49
416,485,49
194,33,49
152,1226,49
525,281,49
1065,482,49
357,1196,49
181,1001,49
254,201,49
968,204,49
375,87,49
515,1008,49
515,279,49
473,587,49
515,282,49
1449,1066,49
42,1263,49
1449,150,49
221,253,49
471,239,49
1366,557,49
171,988,49
1151,304,49
1151,1070,49
780,1351,49
1267,1003,49
471,607,49
1404,764,49
270,928,49
1199,784,49
1015,276,49
11,108,49
1404,206,49
171,935,49
11,111,49
950,477,49
96,862,49
1022,1423,49
662,1364,49
1004,150,49
549,804,49
549,803,49
549,584,49
798,124,49
184,478,49
955,731,49
69,593,49
1079,163,49
621,113,49
540,276,49
20,966,49
11,301,49
304,166,49
540,1065,49
304,553,49
159,963,49
336,84,49
176,132,49
1014,250,49
975,557,49
975,556,49
893,1348,49
515,954,49
515,434,49
681,966,49
56,1358,49
254,943,49
753,805,49
258,1341,49
800,108,49
911,671,49
1151,911,49
1086,674,49
1006,927,49
844,117,49
734,426,49
1267,552,49
954,1009,49
58,722,49
722,708,49
833,102,49
722,710,49
1156,662,49
676,766,49
1012,231,49
320,276,49
692,1029,49
681,915,49
1046,1293,49
652,208,49
991,958,49
1008,572,49
279,710,49
279,56,49
349,132,49
558,376,49
99,1292,49
412,654,49
19,24,49
245,910,49
158,306,49
1456,654,49
1151,1368,49
1151,524,49
990,986,49
121,1288,49
605,617,49
1360,1353,49
1142,468,49
19,46,49
121,818,49
336,975,49
163,275,49
1120,1455,49
992,204,49
967,201,49
1269,909,49
558,39,49
774,112,49
967,536,49
288,960,49
163,273,49
214,734,49
304,772,49
413,977,49
1442,833,49
95,582,49
910,201,49
986,30,49
910,536,49
785,478,49
793,825,49
611,922,49
931,982,49
931,469,49
1072,671,49
630,300,49
594,1361,49
916,1008,49
774,286,49
260,958,49
221,957,49
63,978,49
945,478,49
320,214,49
335,986,49
280,194,49
469,1000,49
753,584,49
280,229,49
347,990,49
753,804,49
1069,306,49
537,774,49
315,1362,49
357,1185,49
19,40,49
19,68,49
19,73,49
130,1291,49
1086,301,49
605,1365,49
148,101,49
1267,724,49
56,16,49
107,1289,49
349,301,49
585,259,49
780,375,49
362,585,49
56,257,49
224,310,49
990,145,49
358,930,49
565,956,49
1012,276,49
990,522,49
565,434,49
357,596,49
585,948,49
768,128,49
1012,1437,49
579,1437,49
27,961,49
579,494,49
358,159,49
175,273,49
14,1108,49
202,970,49
1129,330,49
202,159,49
1358,1355,49
563,80,49
202,971,49
392,1002,49
1070,894,49
187,1003,49
392,586,49
438,1492,49
1048,524,49
1359,736,49
1048,1039,49
347,950,49
924,673,49
637,929,49
932,151,49
23,316,49
714,1464,49
910,1108,49
1084,612,49
1084,185,49
270,525,49
1084,624,49
1084,605,49
861,1021,49
639,673,49
1084,625,49
331,487,49
558,1451,49
940,932,49
260,1443,49
588,166,49
260,930,49
1050,490,49
588,148,49
331,460,49
23,1003,49
725,1346,49
505,226,49
79,1289,49
693,607,49
1058,559,49
943,991,49
294,950,49
105,1120,49
110,31,49
245,1272,49
245,962,49
1136,434,49
107,852,49
1303,762,49
995,730,49
107,60,49
656,141,49
125,1289,49
639,151,49
247,1069,49
310,723,49
739,109,49
125,1284,49
247,179,49
621,800,49
940,358,49
187,918,49
1267,923,49
125,818,49
125,1288,49
940,371,49
362,611,49
971,196,49
943,401,49
943,438,49
1034,1059,49
734,698,49
376,1427,49
385,45,49
1304,953,49
1009,821,49
537,91,49
1456,1086,49
1456,574,49
214,997,49
377,960,49
1296,1365,49
151,359,49
1034,1035,49
487,123,49
354,438,49
184,165,49
354,703,49
354,401,49
64,289,49
962,161,49
1506,1516,49
942,978,49
940,993,49
531,1065,49
940,991,49
982,151,49
934,1352,49
950,1013,49
699,415,49
214,567,49
994,643,49
588,314,49
1456,680,49
588,101,49
583,618,49
540,354,49
1001,23,49
1003,226,49
453,988,49
163,510,49
18,1296,49
18,1005,49
1208,1069,49
1012,956,49
185,94,49
1012,434,49
1012,954,49
354,250,49
105,31,49
364,80,49
354,976,49
540,612,49
364,1341,49
934,957,49
914,977,49
380,952,49
404,612,49
588,621,49
347,894,49
469,273,49
347,730,49
502,103,49
347,650,49
1055,301,49
347,1052,49
397,936,49
50,49,49
503,1055,49
730,957,49
785,245,49
18,457,49
994,1001,49
724,33,49
18,583,49
926,1271,49
639,1008,49
1014,910,49
926,221,49
926,224,49
800,133,49
377,281,49
966,1072,49
392,510,49
116,1289,49
966,941,49
377,1368,49
971,957,49
392,462,49
116,1284,49
47,60,49
780,4,49
822,628,49
294,730,49
780,1457,49
999,411,49
999,909,49
239,1026,49
202,196,49
239,669,49
445,674,49
35,593,49
985,214,49
500,385,49
19,1015,49
388,746,49
260,954,49
1361,490,49
964,861,49
248,360,49
990,965,49
466,1097,49
934,960,49
82,1279,49
962,593,49
586,84,49
510,257,49
770,134,49
158,1362,49
584,148,49
584,166,49
411,247,49
979,1271,49
45,163,49
1282,891,49
478,115,49
117,776,49
369,681,49
914,1368,49
369,305,49
914,524,49
914,281,49
942,522,49
585,1005,49
585,949,49
653,1282,49
653,692,49
653,1048,49
653,518,49
985,276,49
691,1362,49
942,979,49
534,306,49
980,821,49
537,126,49
557,1055,49
942,920,49
691,770,49
525,960,49
71,361,49
84,958,49
813,112,49
607,388,49
522,957,49
71,987,49
34,710,49
1367,490,49
184,643,49
13,163,49
780,398,49
292,210,49
585,583,49
292,216,49
292,1174,49
681,1352,49
260,964,49
586,979,49
921,214,49
93,285,49
1439,1097,49
262,959,49
262,1305,49
262,1310,49
397,310,49
955,611,49
1027,671,49
397,985,49
347,426,49
779,756,49
231,1379,49
586,652,49
550,331,49
593,949,49
987,486,49
593,695,49
593,1005,49
987,648,49
990,289,49
639,84,49
510,958,49
187,958,49
397,165,49
567,955,49
14,68,49
1059,1357,49
810,124,49
464,159,49
354,1356,49
14,40,49
1208,1029,49
174,814,49
990,310,49
1208,1028,49
1043,766,49
961,442,49
84,882,49
982,996,49
982,995,49
254,1010,49
397,934,49
477,959,49
397,586,49
190,925,49
397,1002,49
838,100,49
990,1012,49
946,956,49
993,480,49
770,95,49
946,434,49
522,478,49
224,253,49
565,159,49
796,101,49
940,36,49
940,962,49
940,1272,49
53,559,49
187,320,49
108,757,49
973,1268,49
187,572,49
