drug1,drug2,label
234,590,15
789,212,74
469,1138,48
363,1035,48
1242,200,72
527,385,46
485,110,46
760,147,69
51,912,36
713,891,46
102,595,5
306,978,36
915,640,46
454,186,36
1008,1539,72
606,703,48
500,1217,59
455,154,48
335,1021,48
955,298,82
787,479,48
76,357,48
721,241,48
811,543,46
207,1051,46
376,244,48
402,1427,46
996,299,48
643,820,48
10,415,48
404,1557,72
445,805,81
98,1205,32
929,666,48
409,264,48
429,57,15
760,1334,59
420,556,19
89,584,48
93,200,46
305,213,20
1456,330,82
185,769,80
680,122,48
691,1001,72
690,841,48
931,1174,48
274,1109,3
222,581,19
356,1030,48
1120,397,24
751,4,48
363,478,46
760,1314,72
88,1447,11
224,225,82
532,803,48
473,110,46
349,1270,46
505,411,2
1334,544,72
770,1052,48
1249,1111,46
249,507,48
436,653,72
617,1188,48
281,676,46
178,623,19
967,291,48
671,794,72
177,1228,74
4,117,48
397,834,53
671,382,48
250,138,5
104,343,48
348,575,72
1046,1370,48
639,1166,72
229,194,48
99,632,19
92,706,46
365,1011,74
30,33,59
1091,1221,57
993,755,46
977,1504,69
1113,1006,46
1150,1125,69
813,1292,46
61,800,74
557,443,15
92,10,48
712,502,46
454,68,72
33,981,46
124,215,48
21,170,48
492,996,46
626,551,48
466,593,48
870,779,74
348,222,19
599,1004,8
606,935,48
1093,911,48
990,503,72
455,201,48
410,1203,19
179,900,26
784,1028,46
152,68,48
16,615,74
700,1237,5
1500,61,74
660,1067,46
994,1232,46
336,291,7
658,860,48
1060,787,67
450,1113,74
1062,131,46
282,604,48
754,1296,48
553,1186,72
873,1217,59
1042,798,46
656,254,48
1114,1012,46
323,466,48
482,574,81
555,834,53
72,1259,53
117,670,59
180,185,72
487,375,74
601,653,46
172,1116,74
1113,706,46
265,721,48
246,764,46
301,745,59
1163,1303,74
996,697,63
575,672,72
561,87,15
137,364,72
575,1164,59
938,511,48
304,375,46
751,1310,48
1098,1321,48
185,165,48
854,923,48
1039,764,72
732,899,46
597,468,48
975,474,9
1253,419,72
120,588,19
394,1051,72
721,438,59
713,1135,48
412,977,48
265,40,48
1264,239,71
416,1039,72
219,461,48
280,971,63
108,1421,73
120,266,48
404,403,69
1128,1143,19
466,332,48
682,1125,74
1005,241,19
387,794,72
1163,1118,74
773,329,69
283,266,48
598,895,66
913,980,15
922,531,72
619,182,15
438,1068,36
1051,7,48
666,968,72
907,1001,72
796,712,69
1080,1012,46
629,157,48
623,456,69
634,159,46
622,68,8
32,695,46
617,1195,48
542,1179,68
1249,1240,46
72,100,48
906,640,46
1092,343,71
291,389,48
385,114,72
141,1001,72
300,581,48
248,926,48
296,758,15
412,334,48
196,622,69
267,663,18
170,825,48
455,1100,48
524,55,48
1089,1335,80
964,243,48
814,791,74
1059,728,59
740,1006,8
686,1231,72
975,118,59
832,693,48
437,672,72
399,1197,72
377,311,59
43,1212,48
279,1572,5
269,456,3
138,902,28
353,820,46
523,420,46
166,516,48
324,1007,3
272,366,46
92,597,48
581,549,46
65,927,48
94,167,48
644,1217,59
399,1525,48
6,111,72
799,265,48
1112,143,66
371,1320,74
302,282,15
911,352,82
200,242,72
487,780,74
0,1306,24
606,1041,48
1019,268,48
131,110,46
840,581,46
769,1103,69
251,952,3
235,1012,72
62,389,48
172,910,74
250,617,5
6,562,72
246,247,15
857,657,59
748,941,15
869,93,48
305,0,20
1078,562,59
270,925,36
811,891,46
396,1182,72
63,1166,74
1057,1264,74
440,1004,8
960,936,48
413,935,48
936,164,24
1304,915,74
164,345,46
152,1334,46
908,582,82
73,1024,72
336,722,48
241,402,46
31,691,3
492,1094,48
1163,330,71
251,914,74
260,833,48
286,175,48
835,38,46
868,552,48
122,466,48
282,158,48
306,468,48
581,288,46
690,1138,48
658,492,48
479,615,48
858,88,5
1167,1313,72
461,502,72
1100,599,69
1036,82,72
375,1666,74
562,566,48
191,604,48
905,755,19
686,1088,71
429,1226,46
10,987,46
1101,1242,74
725,1631,69
1077,820,72
596,268,56
146,1197,72
303,655,72
1,196,15
136,729,3
1339,1008,57
389,366,72
491,262,48
749,1028,46
315,134,48
9,352,59
269,307,74
779,82,71
168,469,48
196,803,48
604,570,48
855,755,46
1227,1212,48
951,1000,48
276,461,59
156,1623,69
138,150,48
306,556,48
308,493,46
749,702,46
967,374,29
196,502,72
606,1542,72
1169,110,46
1048,468,48
319,1535,48
399,591,48
970,866,46
813,841,48
641,182,19
841,715,15
673,24,48
314,641,46
746,139,48
991,104,48
583,176,46
154,801,48
581,719,59
81,148,3
677,948,59
86,757,15
648,278,72
1120,515,48
40,671,48
580,57,15
86,748,48
251,469,3
87,507,46
539,660,59
893,617,36
398,1227,48
738,730,74
349,1088,48
86,21,48
697,173,59
244,370,48
252,584,48
455,795,48
376,1391,72
71,1599,46
94,675,3
292,75,7
821,123,48
33,531,46
212,220,48
936,29,75
1321,604,48
820,882,72
1099,936,48
710,1123,46
798,492,48
84,518,36
249,1159,48
1501,1061,48
80,860,48
628,155,48
31,1081,74
1174,1092,23
811,700,46
758,785,48
495,1197,72
719,270,59
487,1082,74
514,25,46
492,409,48
1083,5,65
473,502,46
592,1291,72
520,100,48
756,24,69
450,165,59
121,549,46
108,838,82
532,248,48
1160,415,48
940,1039,72
351,65,60
450,306,59
799,672,72
466,143,48
124,477,48
224,1536,69
642,1086,74
247,248,48
103,230,46
33,141,46
778,20,19
27,764,46
564,791,46
318,369,48
893,773,36
407,793,46
285,495,74
784,765,49
172,1026,74
121,1221,57
1085,862,69
177,665,74
481,419,72
922,1056,72
70,41,69
172,92,3
366,1006,48
274,252,3
912,159,46
317,979,75
121,798,46
874,552,46
136,1007,72
990,777,72
758,149,46
570,53,48
1148,1007,48
433,212,48
365,387,74
456,11,48
364,73,19
843,149,48
720,630,72
925,760,69
687,788,72
182,1010,46
733,538,48
1305,644,48
623,123,53
222,628,31
301,286,72
43,405,72
438,872,48
498,543,46
597,957,63
317,1360,60
253,248,48
27,70,5
922,422,72
800,1292,46
1182,109,46
744,1171,48
239,955,48
650,349,48
27,1363,72
832,288,72
431,1057,5
473,1360,48
970,764,46
195,309,71
253,591,19
173,1239,48
564,755,46
641,66,19
61,78,3
619,149,46
20,892,48
465,983,48
515,49,70
915,179,71
157,1542,72
81,596,3
395,547,48
53,882,46
598,162,19
819,987,46
40,757,15
881,703,48
251,580,3
899,1106,19
134,703,19
285,92,74
815,145,69
52,761,48
950,375,71
492,0,59
225,635,59
176,123,53
391,721,48
900,480,19
9,551,48
381,1281,53
306,960,13
53,15,48
601,219,53
257,1251,46
259,334,48
579,806,59
581,590,15
996,549,46
891,820,46
222,770,48
267,299,18
987,914,46
281,120,46
394,1470,72
158,534,46
857,852,48
261,1205,46
95,869,15
930,507,46
830,410,46
601,925,36
269,162,72
251,267,3
269,605,72
4,207,57
1022,829,48
210,925,36
1049,126,19
420,549,46
659,241,48
130,2,5
564,78,72
1065,573,59
285,966,74
900,1149,66
1189,876,69
816,292,48
416,968,46
1203,914,72
455,259,48
398,290,48
33,1088,36
1277,420,46
626,422,48
1070,397,59
715,1090,9
851,593,48
133,311,48
122,580,48
5,1167,26
628,123,48
1,515,68
238,20,19
61,1214,3
100,267,31
558,196,48
431,1475,5
34,201,71
637,80,48
647,159,46
8,1021,48
94,378,48
615,838,69
290,659,48
94,1348,59
1180,971,70
661,582,82
645,841,48
575,1066,59
673,78,48
775,143,48
586,1009,48
311,1203,46
718,225,59
599,829,46
611,500,82
738,497,5
1094,68,69
528,453,72
148,282,3
1106,663,70
1101,1313,72
629,696,48
824,114,46
1331,114,46
291,507,46
795,787,59
988,71,36
711,1557,72
936,918,71
793,410,72
565,172,72
428,253,35
134,715,15
1258,1203,46
20,452,48
498,1240,46
63,1383,72
95,389,15
136,243,3
791,420,46
161,389,48
420,194,19
136,1187,46
244,615,48
666,71,36
32,606,15
323,694,46
179,627,48
450,624,74
615,411,48
33,608,36
907,288,46
475,558,15
164,18,29
355,167,48
158,461,59
129,937,72
433,559,38
892,531,46
81,69,3
946,314,33
919,491,48
417,14,48
258,1504,69
622,772,29
682,172,72
358,518,36
866,1015,76
467,791,46
892,493,46
506,798,46
399,666,48
182,681,48
155,552,36
670,292,48
286,1138,48
829,793,46
606,53,48
803,1336,48
326,1457,46
535,505,66
576,381,48
421,30,48
850,405,24
543,828,72
438,650,36
1299,393,71
201,417,56
570,1205,46
153,526,72
660,177,72
136,945,3
1127,59,74
593,640,48
1037,1391,72
3,630,72
978,1385,48
311,828,72
758,188,72
524,271,48
529,1632,74
143,175,48
460,1522,46
570,941,15
444,45,8
982,479,5
162,280,48
834,502,72
433,821,48
709,745,59
128,1035,59
153,1039,72
798,270,32
129,720,72
761,695,46
387,632,46
98,564,36
62,452,48
1035,1205,46
195,1080,72
1239,1348,48
762,1196,72
285,1123,74
841,700,46
722,538,48
1128,1312,19
125,386,48
575,791,46
919,674,69
399,445,57
744,466,48
163,1212,48
713,410,46
1153,695,46
871,228,66
287,336,48
693,760,82
746,1196,46
86,92,48
77,1391,72
291,266,48
1252,1334,48
1062,444,46
465,1218,48
444,706,46
234,789,48
324,914,74
969,231,48
283,877,48
81,1035,59
718,562,59
195,534,46
30,121,72
1186,1196,46
101,728,24
729,1067,46
688,917,39
219,281,48
119,593,48
182,50,48
746,1308,46
539,1035,59
101,1067,46
1297,1075,72
354,788,72
128,694,46
10,841,48
581,267,31
54,38,19
636,437,48
21,809,59
285,1249,74
262,370,48
798,587,48
740,765,49
638,1391,72
303,1351,19
937,53,46
934,1182,72
164,814,48
823,1123,72
169,1354,19
493,738,72
248,587,48
717,110,46
176,891,46
886,590,15
857,806,59
335,841,48
733,1041,48
267,313,72
479,411,48
101,860,48
269,552,3
477,311,48
1039,1240,46
32,1123,46
727,1221,48
12,715,15
638,1126,48
209,314,72
979,798,46
1172,365,48
139,53,46
285,64,74
261,131,46
567,148,72
306,249,36
184,452,48
323,606,48
185,781,80
78,627,48
210,1456,13
1041,892,48
1271,899,46
12,1227,48
71,464,48
154,595,5
314,267,46
118,55,36
499,1238,48
306,924,36
358,723,48
274,419,72
415,1135,48
98,443,15
163,452,48
399,1400,48
114,269,74
182,162,48
286,935,48
598,507,19
622,1341,8
92,1001,72
324,381,3
81,644,3
506,363,31
614,979,72
375,1182,72
286,99,72
63,333,3
341,924,48
1208,779,56
690,57,15
746,819,46
1157,882,72
36,819,46
291,10,48
714,1205,46
215,298,48
1146,410,46
403,672,72
590,363,31
230,169,46
343,649,48
187,633,46
274,258,74
222,117,48
1502,247,75
101,1630,48
975,828,72
1181,1067,46
123,441,48
270,632,19
865,1066,59
61,233,3
143,107,15
299,1359,48
246,114,46
495,764,46
749,995,48
1021,1001,72
216,45,48
597,159,48
1293,1088,48
159,619,48
553,116,72
1158,793,46
1070,306,59
128,727,29
296,606,15
675,672,72
763,755,72
209,793,72
1204,1039,72
862,120,46
190,298,48
1260,456,1
262,423,48
880,1051,46
623,920,46
931,1139,46
433,573,48
142,114,46
196,1123,72
955,549,46
70,1118,48
798,859,48
811,254,36
497,910,48
238,1012,46
130,349,5
520,941,15
475,1166,72
216,1168,48
879,141,46
223,636,46
765,213,7
35,790,5
29,828,72
31,678,3
817,5,48
650,1313,72
251,880,3
599,857,8
269,184,3
158,728,59
1246,703,36
264,764,72
23,557,15
412,1203,46
724,368,48
1383,713,48
754,811,46
843,147,69
1045,507,48
579,330,59
283,53,48
1321,295,48
315,1222,48
506,1135,48
296,927,15
455,792,59
631,479,5
108,902,82
890,98,48
156,41,69
1041,774,15
863,59,74
1151,1320,39
171,1010,72
711,1086,48
142,456,48
575,118,29
301,900,72
251,73,74
51,1557,72
711,1182,72
688,771,53
251,702,3
967,438,48
310,721,48
511,443,15
746,401,48
638,560,48
1070,41,59
10,320,48
1224,744,48
586,611,48
87,866,72
383,794,72
40,851,48
1249,1205,46
81,262,3
426,498,46
1219,1320,74
35,1313,72
246,452,15
6,1346,46
194,264,48
523,1284,48
40,684,68
930,1354,19
800,891,46
990,1321,72
747,881,48
956,288,46
33,666,59
8,703,34
34,82,71
217,1523,48
1290,396,66
955,639,69
727,784,69
285,965,74
355,374,48
378,833,48
372,988,59
444,169,72
574,1080,48
248,860,48
265,335,48
210,891,46
857,1346,43
868,1210,69
564,1251,46
718,211,59
1247,1281,74
285,304,74
77,898,72
746,959,48
469,145,48
90,509,48
528,1004,54
191,94,48
447,1131,48
438,882,46
585,269,48
775,112,48
165,474,48
1065,1334,59
149,551,48
819,1139,56
18,1296,4
479,1231,48
1320,978,71
564,757,15
397,592,72
729,1212,48
663,538,48
849,283,59
617,133,46
1120,45,70
293,1539,72
409,52,48
601,259,36
752,891,46
11,413,48
95,447,15
1312,544,46
27,868,5
860,666,24
929,528,48
582,779,48
862,712,48
275,1291,72
579,1012,72
1146,59,74
196,100,48
565,444,72
415,630,72
1193,293,48
516,325,48
597,0,46
225,173,48
149,148,46
368,72,48
11,290,48
1046,1616,48
609,343,71
1125,530,48
187,1602,46
761,368,48
31,292,74
251,1602,46
41,797,59
81,924,3
311,562,48
552,1086,48
319,84,53
811,366,46
1490,472,74
427,7,48
40,507,46
269,659,48
644,85,48
604,713,48
1059,566,59
20,1212,48
129,758,72
633,731,19
188,240,5
1251,588,33
876,1004,8
243,215,48
177,274,74
61,878,3
1383,24,48
196,708,48
134,98,48
775,593,48
671,385,46
611,109,46
1233,1162,2
279,794,72
1087,811,53
1089,653,46
359,1067,46
1031,410,46
564,313,72
190,136,72
163,241,48
94,1048,48
227,0,46
680,1433,64
714,410,46
1136,269,48
123,1369,59
593,429,48
130,925,5
987,834,19
94,886,48
246,98,15
346,207,57
821,1217,59
825,146,48
158,1012,46
522,819,46
925,790,48
763,899,72
397,1224,59
399,1005,48
324,723,59
461,751,59
1120,294,48
174,83,48
825,378,48
475,1196,46
101,1341,8
567,336,46
120,429,48
494,864,70
252,336,48
308,1365,48
1224,107,84
32,423,48
1191,764,46
119,9,72
452,838,69
524,150,48
98,1103,69
40,1136,48
838,517,72
1112,1281,74
287,772,29
480,531,72
355,1271,3
919,383,48
40,53,46
1111,633,46
334,225,82
1153,552,48
790,439,48
678,336,46
136,757,15
355,744,48
876,354,8
839,15,48
436,828,72
577,902,82
987,653,46
1025,550,59
364,498,46
1000,1218,48
155,263,48
276,873,59
71,264,48
748,68,48
410,914,19
607,1205,46
291,1123,46
190,1001,72
63,816,72
735,12,48
52,62,48
506,1051,46
618,292,74
569,317,48
575,131,46
824,296,46
309,727,69
510,1139,8
53,1127,46
710,914,46
172,1015,76
220,112,48
123,984,13
343,298,28
587,1135,48
874,1602,46
61,1074,74
475,798,46
725,383,2
363,78,48
254,157,48
191,1000,48
192,82,72
198,1117,48
511,170,48
497,1243,48
81,916,3
937,700,46
727,670,59
864,311,59
40,112,48
357,777,69
376,595,48
267,864,46
1068,990,69
20,592,59
244,439,48
1070,782,59
381,1284,69
759,419,72
87,581,19
386,819,46
317,290,75
593,556,48
730,200,72
68,936,84
10,502,46
519,120,46
1006,336,72
562,839,74
436,920,72
31,217,3
525,1164,9
149,626,48
349,464,48
1223,500,85
308,1196,46
227,200,46
708,65,48
978,1617,69
265,1141,48
1080,660,59
1143,1271,46
746,1222,48
628,281,48
1139,630,72
1224,433,48
718,316,59
698,1232,19
704,134,48
611,357,48
1221,99,72
1296,637,81
461,354,48
570,325,48
925,343,48
194,794,72
87,538,19
238,1602,46
138,1172,48
209,482,72
798,900,19
1109,755,46
120,926,48
333,1341,26
592,632,46
6,23,48
219,50,48
606,866,46
498,1231,46
729,1030,48
302,1004,48
269,527,72
91,781,69
374,1346,46
426,968,46
475,1657,48
900,698,19
164,475,46
136,1148,72
31,830,3
493,210,9
187,1240,46
620,200,46
213,313,72
215,606,48
185,62,15
417,345,46
45,797,59
1090,405,48
720,205,33
1062,836,46
414,218,48
38,825,48
185,621,80
797,573,59
923,987,46
1195,346,48
908,990,82
153,1041,72
296,242,72
1166,1196,76
285,205,74
784,49,8
61,297,3
215,601,48
747,1586,69
604,671,48
412,1210,69
581,93,48
385,1196,46
20,421,48
260,315,48
728,1221,53
634,1611,69
833,710,46
164,374,29
690,764,46
520,222,48
557,671,48
905,1039,19
129,541,72
1022,9,48
296,267,31
548,655,72
891,1557,72
81,1082,3
63,1123,3
1049,65,19
383,500,82
930,162,19
710,604,48
43,468,48
1131,918,66
314,419,72
562,1369,59
136,252,3
375,1012,46
179,258,48
1065,85,59
518,632,46
900,1106,19
272,188,72
365,907,74
609,595,71
649,524,48
954,520,74
222,993,19
210,1348,48
500,692,72
434,1231,72
52,927,48
482,659,19
1114,641,46
659,564,48
542,1612,48
1323,250,69
942,1084,48
744,389,48
721,368,48
1150,1080,69
52,766,48
422,942,48
364,539,8
27,837,46
1248,34,39
834,1182,72
252,775,48
503,1314,48
936,394,60
1488,339,57
522,1053,59
862,291,48
387,1602,46
779,931,71
1079,164,24
262,329,69
191,1041,48
12,134,48
692,57,84
557,398,48
553,479,72
1048,53,48
282,959,48
63,1365,74
13,1100,48
1123,1012,46
1301,150,74
400,50,48
145,770,48
720,74,46
543,75,69
508,1367,66
462,1605,69
438,579,29
438,1306,24
477,444,46
765,62,7
722,841,48
402,513,26
452,674,69
867,288,46
144,1329,69
604,1218,48
241,971,63
498,474,46
607,628,69
589,246,48
226,821,48
803,543,46
333,1167,26
92,112,48
449,663,70
285,75,74
431,621,11
78,1001,72
562,773,48
405,524,36
485,502,46
762,186,48
270,240,36
501,177,72
593,162,48
910,528,82
641,424,19
487,451,74
610,636,72
1213,124,52
847,159,46
136,193,3
841,891,46
58,326,72
464,720,23
1104,1334,48
602,188,72
512,410,46
253,170,48
420,1218,19
1178,1605,69
487,291,74
981,887,72
431,1341,5
156,1006,52
936,603,60
291,272,48
451,829,72
582,740,69
641,730,74
65,710,46
1262,1561,74
1128,222,19
706,8,48
286,780,72
20,164,48
63,988,74
304,212,46
338,110,46
88,700,46
42,1205,46
814,749,48
1070,1322,48
59,1064,69
719,821,59
736,363,31
205,200,46
49,461,59
713,134,48
391,120,48
44,254,72
803,1360,48
979,633,46
170,409,48
26,1010,46
72,85,48
103,1080,48
12,1205,46
110,45,48
293,1093,5
688,33,53
61,75,3
397,1306,24
571,766,48
1264,650,71
94,234,3
714,641,46
278,1124,53
745,79,48
355,601,59
11,418,48
283,708,48
851,959,48
290,134,48
365,1084,74
866,891,46
248,538,46
632,288,46
893,586,36
59,288,46
857,908,48
246,1048,15
222,552,46
712,101,48
245,868,48
791,999,72
973,448,69
303,234,46
450,95,74
1169,1039,72
251,193,3
479,993,46
85,150,74
880,1001,72
570,819,46
699,1334,46
819,462,46
178,475,19
1233,785,74
543,1232,72
272,545,72
497,149,5
53,1616,48
100,590,15
663,752,48
415,1218,48
639,970,8
1224,511,48
479,25,46
638,588,33
475,110,46
592,345,46
152,1240,46
579,281,48
633,544,72
365,14,74
1126,393,71
860,1599,46
1,1130,15
433,886,48
61,495,3
283,472,68
469,927,48
876,110,46
96,123,48
1031,493,46
425,484,48
27,1051,46
598,1259,19
581,774,15
531,59,27
144,1020,69
1061,471,72
1137,248,48
323,510,19
477,1292,46
368,798,46
1021,549,46
503,1271,46
721,122,48
139,386,48
66,162,19
1009,1123,46
444,549,46
550,635,59
432,189,48
75,1632,74
129,1346,72
1281,8,48
34,55,71
528,17,59
499,684,48
637,441,46
1080,793,46
765,290,7
504,511,53
571,587,48
89,220,48
274,1228,3
728,349,36
766,628,31
269,1217,31
912,144,48
222,708,48
761,389,48
1195,1075,72
484,1066,59
675,74,46
242,820,46
318,566,48
368,230,46
268,1172,48
1100,797,59
1,778,15
121,531,72
209,479,72
1036,624,72
487,274,74
763,700,72
137,590,15
704,575,59
302,636,48
736,789,48
231,680,48
172,1205,74
812,789,48
1231,828,74
1131,33,59
429,162,48
704,821,59
16,970,74
715,643,70
1066,190,48
1099,569,48
991,263,48
915,547,71
315,566,48
727,1281,48
534,484,48
498,345,46
345,511,69
657,244,48
91,270,59
586,393,48
530,978,36
1172,623,48
149,1197,72
97,1187,73
891,1427,46
172,234,3
1305,702,48
706,428,48
394,732,48
639,74,46
490,365,48
721,65,48
41,263,59
614,949,72
304,1240,46
406,1205,46
893,772,72
623,62,48
843,653,72
802,110,46
468,859,48
799,891,46
967,123,48
499,543,46
37,838,48
44,491,72
292,387,72
819,636,46
1215,87,48
890,1138,48
433,163,48
599,568,8
736,681,48
443,853,15
306,262,36
1001,1081,69
169,482,19
1042,222,46
780,820,46
601,301,29
263,790,36
573,25,46
230,549,74
10,374,48
291,813,48
132,1239,48
813,820,46
229,639,48
970,972,74
76,381,48
522,866,46
302,668,15
924,257,46
1314,368,48
228,383,2
251,934,3
1128,149,46
554,468,48
365,6,74
902,422,48
905,1259,19
357,453,69
32,705,15
23,764,72
1308,445,57
602,165,72
213,1258,46
932,993,48
841,93,48
1087,692,69
129,400,72
625,891,72
1209,293,69
79,240,48
301,313,72
18,991,48
885,1457,46
567,507,46
1098,468,48
804,1093,72
1293,211,48
20,386,48
98,382,48
1180,902,82
1039,899,72
497,1373,26
1169,1391,72
703,184,26
629,661,48
345,996,46
678,372,72
431,1206,5
72,1008,24
1079,703,36
374,592,59
86,220,48
744,1212,48
260,828,72
416,170,48
197,1221,57
279,1211,5
11,162,48
226,50,48
1346,891,72
285,386,74
71,1373,26
1402,270,8
1136,290,48
244,1606,69
917,919,71
1,721,15
385,727,19
1085,484,53
1087,620,48
558,264,48
435,222,19
802,549,46
185,136,15
1010,43,46
245,773,48
21,1239,59
285,1636,74
178,538,19
526,1416,72
30,173,59
299,562,72
677,8,48
324,455,59
1052,1605,69
553,1327,72
123,891,72
159,280,48
27,1441,5
13,709,59
210,123,48
628,603,69
48,588,19
857,177,72
416,68,48
1035,787,59
283,220,48
1278,288,46
229,23,48
253,435,32
278,503,19
103,315,48
721,748,48
336,908,48
309,151,48
341,149,46
721,1041,48
767,234,46
882,1457,46
627,346,26
703,607,48
595,108,48
700,239,5
1246,957,70
1322,700,46
94,1331,74
873,728,59
892,68,48
216,882,48
296,764,72
10,812,48
267,287,24
111,617,5
323,767,19
39,21,19
711,243,48
269,421,3
61,445,3
1041,409,48
991,898,48
280,332,48
235,820,72
1169,549,46
858,179,5
278,420,72
632,641,46
326,437,46
394,648,72
251,633,74
1272,640,46
1322,663,70
195,1431,74
187,502,46
1080,96,48
1136,568,69
24,882,46
480,820,72
1205,601,53
543,1258,46
53,93,48
0,172,72
998,186,48
106,829,46
925,1167,26
416,368,48
702,675,72
484,372,48
712,1212,48
617,802,48
237,594,69
330,788,69
682,1416,72
291,415,48
1230,1233,66
16,969,74
287,1188,36
857,860,59
811,1262,46
1128,424,19
940,794,72
869,96,59
649,240,48
213,556,48
363,263,48
531,147,69
1372,212,74
641,59,74
1182,1356,46
270,244,36
48,1557,72
1314,335,48
20,927,48
498,366,46
511,158,48
38,968,46
146,414,48
737,1206,69
346,618,66
1186,876,46
861,1605,69
61,522,3
518,1039,72
1188,1157,48
615,798,46
593,443,15
1002,764,46
32,169,46
510,445,57
188,1244,46
1154,549,46
957,65,63
1106,1296,48
31,784,3
204,1006,32
617,131,46
878,716,46
224,535,74
755,1001,72
334,866,46
128,550,59
10,1012,46
667,1602,46
82,333,48
285,150,74
507,525,19
1281,315,46
459,866,46
16,1186,74
287,323,48
279,599,5
672,169,72
87,658,48
116,1321,69
1079,53,36
859,1006,48
39,222,46
1005,1221,57
456,630,72
548,632,46
189,1224,48
375,95,19
38,1136,48
253,306,48
705,414,48
214,173,48
1100,323,48
29,824,74
1044,628,69
184,0,46
538,1039,72
209,820,72
37,530,48
1243,176,48
1264,1221,74
869,252,48
940,1226,46
299,196,48
851,500,48
265,433,48
666,773,36
45,407,48
274,1058,3
355,768,3
620,914,46
322,347,5
641,143,72
318,1224,59
687,1322,48
477,96,48
952,419,72
982,390,5
269,82,72
1123,1139,19
282,114,46
947,299,70
343,863,66
205,164,53
869,581,3
542,447,48
552,500,69
204,695,32
246,502,46
260,736,48
482,1035,81
687,507,46
466,748,48
728,200,72
184,854,72
311,420,46
447,1138,48
36,641,72
183,706,70
928,1604,73
260,1135,48
531,110,46
320,881,48
682,970,72
1457,21,74
553,1191,72
172,67,74
876,123,8
79,627,48
309,1243,48
775,288,46
210,672,53
1221,375,72
94,1192,3
16,211,74
528,1369,59
365,65,74
1094,53,48
1245,700,46
164,1006,46
1040,356,60
285,131,74
636,288,46
923,354,48
613,1020,69
8,631,72
1347,268,5
429,791,46
774,691,74
320,177,72
623,517,69
1070,219,48
92,212,48
687,87,48
1275,1119,76
104,362,48
1246,893,24
1089,1557,72
1007,882,72
157,563,72
1062,899,46
172,1289,74
487,520,74
190,515,72
1173,588,33
29,222,46
1000,1130,48
497,547,56
1038,1125,59
792,626,48
61,593,72
1062,768,46
132,194,48
79,699,48
286,112,48
708,983,48
184,755,46
81,224,74
339,385,72
929,1141,48
282,1010,46
721,606,48
31,1113,3
715,454,24
937,659,46
849,893,59
1165,993,29
191,501,48
1080,315,48
40,356,48
499,200,46
365,280,74
649,55,48
416,959,48
864,588,33
318,288,46
16,347,74
514,1278,14
912,815,48
267,575,24
1247,887,74
395,497,48
54,502,46
216,970,48
172,651,3
269,1618,74
566,620,48
564,814,72
678,900,72
159,860,48
320,860,48
983,566,48
302,680,15
196,794,72
182,345,46
105,78,72
617,419,72
993,764,72
292,6,72
814,842,48
979,694,46
1313,73,74
772,1283,69
1036,1416,72
499,892,75
634,1522,46
522,755,46
1233,1631,69
191,959,48
617,1271,46
823,1008,57
8,924,72
74,1242,74
185,468,15
255,755,46
901,994,46
163,747,48
242,1391,72
611,83,48
542,1060,48
721,918,66
1089,920,46
84,996,46
499,873,59
586,1093,48
1036,846,72
26,1127,46
729,1346,46
172,119,74
1186,973,74
507,1270,46
1004,139,63
1178,1067,46
584,881,48
234,313,72
119,382,48
399,64,48
350,942,48
1127,854,46
62,1030,48
164,24,59
629,151,48
263,186,36
1310,772,29
712,1405,63
834,1051,72
494,784,69
514,109,46
164,694,46
82,1473,69
415,636,46
432,838,82
16,1043,74
164,659,46
904,653,46
758,447,48
276,1066,59
684,1094,75
349,271,48
1314,40,48
678,212,46
338,592,48
176,550,59
53,1047,83
721,110,46
984,6,70
421,914,46
368,859,48
552,727,69
910,1187,73
699,362,48
31,112,3
746,932,48
173,1621,58
165,243,59
608,1334,46
484,773,36
712,1615,48
129,1178,72
790,108,48
314,1166,72
991,422,48
954,972,74
177,503,74
79,760,48
525,493,46
291,501,48
15,177,72
260,493,46
416,125,48
164,676,46
158,902,59
286,20,48
75,288,46
1215,607,48
136,887,3
843,996,46
343,513,26
869,778,48
16,1001,72
735,594,48
23,1227,15
86,1094,48
932,636,48
254,1313,72
530,627,36
891,296,19
886,374,48
61,699,3
491,329,69
72,219,53
1136,267,31
601,960,48
869,942,59
1077,0,46
190,533,72
340,72,48
1190,212,74
967,601,48
625,566,48
316,85,59
194,468,48
415,38,46
687,430,48
1120,687,36
567,891,46
799,556,48
580,492,48
52,538,63
353,891,46
940,809,59
291,768,46
579,1346,46
434,349,71
487,1024,74
876,1127,46
691,639,69
71,540,46
459,1391,72
384,1346,46
215,100,48
73,261,74
668,146,48
123,852,48
712,468,48
663,420,46
787,333,48
287,761,48
1049,882,19
27,1464,5
91,859,48
416,162,48
1215,323,48
746,671,48
750,288,46
608,1009,48
261,891,63
592,789,48
304,133,46
753,1182,72
415,786,48
1087,1284,69
1181,755,46
125,860,48
405,538,72
830,653,72
299,180,48
392,503,69
1186,150,74
623,544,46
1090,82,48
651,131,46
1200,358,59
474,169,46
165,24,59
779,912,71
627,1142,56
673,399,48
96,852,48
1286,1385,69
114,39,76
184,226,48
211,354,48
94,690,3
643,43,48
867,581,48
1331,793,46
390,346,26
440,755,46
251,523,3
492,465,48
484,110,46
81,1602,46
